62
ses .	3295	1535	1
 long	3296	1535	2
wboar	3297	1535	2
racin	3298	1535	2
a boo	3299	1534	2
all i	3300	1533	2
 a me	3301	1532	2
ng di	3302	1532	2
near a NN .	3303	1532	1
 rive	3304	1531	2
bed .	3305	1531	1
NN near	3306	1531	2
a NN VBG a NN	3307	1531	2
e poo	3308	1530	2
 fall	3309	1530	2
 to f	3310	1530	2
fathe	3311	1528	2
There VBP two NNS	3312	1528	1
ide i	3313	1528	1
togra	3314	1528	2
START There VBP two NNS	3315	1527	1
g nex	3316	1527	2
s pic	3317	1527	1
START two NNS VBP	3318	1526	1
VBD the NN	3319	1525	2
 flow	3320	1524	2
to be	3321	1524	2
ce of	3322	1524	2
 high	3323	1522	2
es an	3324	1521	2
e dre	3325	1520	2
arrie	3326	1520	2
An NN VBZ	3327	1519	1
VB the NN .	3328	1519	1
an ta	3329	1519	1
START An NN VBZ	3330	1519	1
his t	3331	1519	2
 a ph	3332	1518	2
VBZ JJ NN	3333	1515	2
 a sc	3334	1514	2
e rai	3335	1514	1
NNS VBN	3336	1514	2
JJ JJ NN VBZ	3337	1514	2
VBG at NN	3338	1512	1
flowe	3339	1511	2
RT Se	3340	1511	1
on it	3341	1511	4
g ins	3342	1510	1
imals	3343	1508	1
NN VBZ about	3344	1508	1
he bl	3345	1507	2
e guy	3346	1507	2
VBZ about to VB	3347	1506	1
a poo	3348	1506	1
he ci	3349	1506	1
on his NN .	3350	1505	1
cert 	3351	1505	2
RT It	3352	1504	1
sign 	3353	1504	2
a NN of NN .	3354	1503	1
era .	3355	1502	2
the k	3356	1501	1
ith s	3357	1500	1
clist	3358	1499	2
The NNS VBP VBG a	3359	1499	1
 bar 	3360	1498	2
The NNS VBP in	3361	1498	1
He	3362	1498	1
START The NNS VBP in	3363	1498	1
oward	3364	1497	2
near the NN	3365	1497	2
Men a	3366	1495	1
yclis	3367	1494	2
h a s	3368	1493	2
st is	3369	1493	1
 towa	3370	1492	2
NN VBG NN .	3371	1492	1
g a l	3372	1491	2
T He 	3373	1490	1
a you	3374	1490	2
VB NNS	3375	1490	2
them 	3376	1490	2
START He	3377	1490	1
towar	3378	1489	2
face 	3379	1487	2
 a ne	3380	1486	2
re sw	3381	1486	2
e win	3382	1486	3
START A NN VBZ his	3383	1485	1
e get	3384	1485	1
happy	3385	1485	1
A NN VBZ his	3386	1485	1
polic	3387	1484	2
VBG the NNS	3388	1484	2
NN VBZ JJ to	3389	1482	1
hotog	3390	1481	2
s usi	3391	1480	1
ing v	3392	1480	2
ng pa	3393	1480	1
a pho	3394	1479	2
chen 	3395	1479	1
otogr	3396	1479	2
mals 	3397	1479	1
e bus	3398	1478	2
VBD in	3399	1478	2
re re	3400	1477	1
en an	3401	1476	2
es fo	3402	1476	2
r a s	3403	1475	1
rty .	3404	1475	1
is pi	3405	1474	1
a sta	3406	1474	2
RB in the	3407	1472	1
 crea	3408	1470	2
d shi	3409	1470	2
The two NNS VBP VBG	3410	1470	1
on their	3411	1468	1
START Two NN	3412	1467	1
NN and VBG	3413	1467	2
 can 	3414	1467	2
 raci	3415	1467	2
Two NN	3416	1467	1
loor 	3417	1466	1
 its 	3418	1466	2
its	3419	1466	2
ists 	3420	1466	2
sicia	3421	1465	2
dding	3422	1465	2
 A hu	3423	1464	1
 a fe	3424	1464	1
ed sh	3425	1464	2
the NNS VBP VBG	3426	1463	1
 stic	3427	1463	2
usici	3428	1463	2
is sm	3429	1461	2
er pe	3430	1461	2
lds a	3431	1461	2
le pl	3432	1460	2
s bik	3433	1460	1
NN VBZ NN .	3434	1460	1
reak 	3435	1460	2
s com	3436	1460	2
r her	3437	1460	2
hoto 	3438	1459	2
The o	3439	1459	1
It	3440	1458	1
The NN VBZ VBG RP	3441	1458	1
e foo	3442	1458	2
is he	3443	1458	1
VBZ VBG at a NN	3444	1457	2
en wa	3445	1456	2
is pu	3446	1456	1
re ma	3447	1455	2
ates 	3448	1455	2
less 	3449	1454	2
o his	3450	1454	2
 to d	3451	1453	2
ans a	3452	1452	1
JJ of	3453	1452	2
rick 	3454	1450	2
a NN on the	3455	1450	1
T It 	3456	1450	1
START It	3457	1450	1
A NN of NNS VBG	3458	1449	1
in his NN .	3459	1449	1
e old	3460	1449	2
e oth	3461	1448	2
 as t	3462	1448	2
hting	3463	1448	1
ighti	3464	1448	1
ng tr	3465	1447	1
 pass	3466	1447	2
boy a	3467	1446	1
on to	3468	1446	2
VBG for NN	3469	1446	1
a NN with a	3470	1446	2
 at s	3471	1446	2
rowin	3472	1445	2
tch .	3473	1445	1
ghtin	3474	1445	1
event	3475	1445	1
e all	3476	1445	2
ile t	3477	1445	1
e ska	3478	1444	2
NNS at the	3479	1444	2
NNS VBG RB	3480	1442	1
bikes	3481	1442	2
ired 	3482	1442	2
NNP VBZ VBG	3483	1442	1
re pr	3484	1442	1
NN with a JJ	3485	1441	2
o pla	3486	1440	2
A NN VBZ VBG for	3487	1440	1
JJ NN VBG a	3488	1439	2
ver .	3489	1439	1
NN VBG at	3490	1439	2
ART D	3491	1439	1
ed th	3492	1438	2
The NN of	3493	1438	1
 n't 	3494	1438	2
START The NN of	3495	1438	1
 prot	3496	1438	3
 pant	3497	1437	2
ng te	3498	1437	2
NN VBG RB	3499	1436	1
pants	3500	1435	2
a hor	3501	1435	2
 A mo	3502	1435	1
 Seve	3503	1435	1
in the NN of	3504	1434	1
T Sev	3505	1434	1
f men	3506	1433	2
VBG RP the NN .	3507	1433	1
 son 	3508	1432	2
the NN to VB	3509	1432	1
at a JJ	3510	1432	1
e bac	3511	1431	2
in the NNS	3512	1431	2
ckey 	3513	1431	2
 smok	3514	1431	2
is us	3515	1430	1
prote	3516	1430	3
hat i	3517	1430	2
VBP the	3518	1430	1
son s	3519	1428	1
ill .	3520	1428	1
a NN on a NN	3521	1427	2
l of 	3522	1427	2
 nigh	3523	1427	2
the NN VBZ JJ	3524	1425	2
rl in	3525	1425	2
it .	3526	1425	1
 it .	3527	1425	1
VBP on the NN	3528	1425	1
T A r	3529	1424	1
e goi	3530	1423	2
by a NN .	3531	1423	1
NN VBZ RB JJ	3532	1423	1
rse .	3533	1423	1
because	3534	1422	2
of JJ NNS	3535	1421	2
NN VBG the	3536	1420	2
eir b	3537	1420	2
VBG his NN .	3538	1420	1
Women	3539	1420	2
 Wome	3540	1420	2
le we	3541	1419	2
NN with his	3542	1419	2
t an 	3543	1419	1
er do	3544	1417	2
VBP in a NN .	3545	1417	1
JJ NN VBZ in	3546	1417	1
NN and NNS	3547	1416	2
NN a	3548	1415	2
across	3549	1415	1
take 	3550	1414	2
for s	3551	1414	1
NNP NNS VBP	3552	1414	1
The NN VBZ VBG RB	3553	1413	1
A NN VBZ to	3554	1413	1
START A NN VBZ to	3555	1413	1
 in p	3556	1412	2
NN VBZ about to	3557	1412	1
 boar	3558	1411	2
oor .	3559	1411	1
ts a 	3560	1411	1
e pho	3561	1410	2
irl s	3562	1410	1
o wor	3563	1409	2
of a JJ NN	3564	1409	2
man e	3565	1408	1
 owne	3566	1406	2
 hill	3567	1405	2
on her NN	3568	1405	2
e fir	3569	1405	2
show 	3570	1405	2
VBG into	3571	1404	1
d are	3572	1404	1
a cha	3573	1404	1
look 	3574	1403	2
ile s	3575	1403	1
VBZ VBG at the	3576	1402	1
 eats	3577	1402	1
r wit	3578	1402	2
a rac	3579	1402	2
a NN while	3580	1401	2
le th	3581	1401	2
elder	3582	1401	2
r of 	3583	1400	2
VBD JJ	3584	1400	2
ng po	3585	1400	1
START a JJ NN	3586	1400	1
 fath	3587	1399	2
ives 	3588	1398	1
ks at	3589	1398	1
ss th	3590	1398	1
e bik	3591	1397	2
VBG a NN on	3592	1396	1
 of b	3593	1396	2
in a NN VBZ	3594	1395	1
a com	3595	1394	2
Two NNS VBP VBG .	3596	1391	1
Two NNS VBP VBG NN	3597	1391	1
ne in	3598	1391	2
he wi	3599	1390	3
e fro	3600	1390	2
 bowl	3601	1390	3
owner	3602	1389	2
dies 	3603	1389	2
 a mi	3604	1388	1
is po	3605	1387	2
re no	3606	1387	2
boy s	3607	1387	1
 ligh	3608	1387	3
this NN	3609	1387	2
 A sm	3610	1386	1
ardin	3611	1386	2
NN at a NN .	3612	1386	1
e cha	3613	1384	1
its a	3614	1384	2
ple h	3615	1384	1
the e	3616	1382	2
uch .	3617	1382	1
ART K	3618	1381	1
The NNS VBP VBG in	3619	1381	1
the NN and	3620	1381	2
A NN on	3621	1380	1
mpty 	3622	1380	2
START A NN on	3623	1380	1
 cart	3624	1380	2
re al	3625	1380	1
r at 	3626	1380	2
the NN on	3627	1380	2
ith b	3628	1380	2
mmer 	3629	1379	2
re go	3630	1379	1
 cont	3631	1378	2
VBZ VBG in NN	3632	1378	1
VBP in NN	3633	1378	1
an ma	3634	1376	2
NNS at a NN	3635	1374	1
s a d	3636	1374	1
two w	3637	1374	1
g ove	3638	1374	1
e a b	3639	1373	2
 a da	3640	1373	2
VBP VBG with	3641	1373	1
 rela	3642	1373	1
g a n	3643	1372	1
ice .	3644	1371	1
unny 	3645	1370	2
cream	3646	1370	2
with JJ NN	3647	1369	2
by is	3648	1369	1
VBZ VBG with a	3649	1369	1
s dan	3650	1369	1
ical 	3651	1368	2
her JJ	3652	1368	2
g pla	3653	1367	1
a mou	3654	1366	2
A NNS	3655	1366	1
all b	3656	1365	2
rket 	3657	1365	2
START A NNS	3658	1365	1
The h	3659	1365	1
re da	3660	1364	1
right	3661	1364	2
rning	3662	1364	2
NN on his	3663	1364	2
 teen	3664	1363	2
 up t	3665	1363	2
NN VBZ about to VB	3666	1363	1
VBD NN	3667	1363	2
 A cr	3668	1362	1
 help	3669	1362	2
NN VBZ an	3670	1362	1
an ri	3671	1362	1
dirt 	3672	1360	3
for his NN	3673	1360	1
START A JJ NN in	3674	1359	1
A JJ NN in	3675	1359	1
a NN NN NN	3676	1359	1
erly 	3677	1358	2
y for	3678	1358	2
VBD VBN	3679	1358	2
NNP NN .	3680	1358	1
n sho	3681	1358	1
 chee	3682	1356	2
to VB NN .	3683	1356	1
k and	3684	1356	2
fish 	3685	1355	2
START a NN VBG	3686	1355	1
place	3687	1354	2
VBZ VBG RP the	3688	1354	1
he br	3689	1353	2
eir h	3690	1352	2
n whi	3691	1351	2
 tour	3692	1351	3
VBP VBG at a	3693	1350	1
ng ov	3694	1349	1
the n	3695	1347	2
ke a 	3696	1347	2
ts an	3697	1346	2
It VBZ	3698	1346	1
out a	3699	1345	2
START It VBZ	3700	1344	1
nd in	3701	1344	2
a NN on the NN	3702	1343	1
 slid	3703	1343	2
 list	3704	1343	2
er ba	3705	1343	2
hand 	3706	1342	2
NN for a NN	3707	1342	1
hter 	3708	1342	2
all c	3709	1341	2
rs in	3710	1341	2
 a sm	3711	1340	2
VBG near	3712	1339	1
RT Ki	3713	1338	1
ll in	3714	1338	1
et is	3715	1337	1
JJ NNS VBZ	3716	1337	1
their JJ	3717	1337	2
iddle	3718	1336	3
gers 	3719	1336	2
he ga	3720	1336	2
NNS VBP RP	3721	1336	2
is as	3722	1336	1
VBZ an NN	3723	1336	1
NN in his	3724	1335	2
JJ in	3725	1335	1
 a fl	3726	1334	2
a bar	3727	1334	2
eddin	3728	1334	2
VBG for a NN .	3729	1333	1
NN in a NN NN	3730	1333	2
NNS to VB	3731	1332	2
 past	3732	1331	1
over a	3733	1331	2
tatio	3734	1331	2
lice 	3735	1330	2
JJ JJ NNS	3736	1329	2
ale i	3737	1329	2
shes 	3738	1328	2
l gam	3739	1328	1
ng st	3740	1327	1
NN and VBZ	3741	1327	2
ks on	3742	1326	2
self 	3743	1326	2
ng su	3744	1325	2
 coat	3745	1325	2
stude	3746	1325	2
e cit	3747	1325	1
s dre	3748	1324	2
VBG their NN	3749	1324	2
ut th	3750	1322	2
man g	3751	1322	2
ughte	3752	1322	2
VBZ her NN	3753	1321	2
 a pu	3754	1321	2
T a c	3755	1321	1
eir f	3756	1321	2
de in	3757	1321	1
nger 	3758	1320	2
 a ri	3759	1320	1
no NN	3760	1319	2
h of 	3761	1319	2
r chi	3762	1318	2
ng wa	3763	1318	1
stume	3764	1318	2
ians 	3765	1318	2
Sever	3766	1318	1
NN VBZ VBG at the	3767	1318	1
s cha	3768	1318	1
START The NN VBZ at	3769	1317	1
The NN VBZ at	3770	1317	1
 cost	3771	1317	2
NNS VBP VBG the NN	3772	1317	1
He VBZ	3773	1317	1
his g	3774	1316	2
ement	3775	1316	2
ndow 	3776	1316	2
oardi	3777	1316	2
NN VBZ VBG with a	3778	1315	1
the NN VBP	3779	1315	2
ng mu	3780	1315	2
ream 	3781	1314	2
The NN VBZ NN	3782	1313	1
T Kid	3783	1313	1
START The NN VBZ NN	3784	1313	1
START He VBZ	3785	1312	1
is cr	3786	1312	1
s up 	3787	1312	2
VBZ VBG an NN	3788	1311	1
en si	3789	1311	1
 thin	3790	1311	2
ience	3791	1311	2
ure o	3792	1310	2
s alo	3793	1309	1
JJ NNS in	3794	1308	1
all h	3795	1307	2
le at	3796	1307	2
he ri	3797	1307	2
red .	3798	1307	1
l wit	3799	1307	2
er wa	3800	1307	2
t a f	3801	1306	1
at a JJ NN	3802	1304	1
 pres	3803	1304	3
NN of a JJ	3804	1303	1
she VBZ	3805	1303	2
is bl	3806	1303	1
 a ki	3807	1303	2
e pic	3808	1302	2
nds o	3809	1302	2
a NNS	3810	1302	2
NN VBG for	3811	1301	1
ostum	3812	1301	2
daugh	3813	1300	2
 teac	3814	1299	2
 shoe	3815	1299	3
RB in the NN	3816	1298	1
 a fr	3817	1298	2
ed ma	3818	1298	2
man b	3819	1296	2
aper 	3820	1296	2
lane 	3821	1296	2
y has	3822	1295	1
NN in a NN VBZ	3823	1295	1
teach	3824	1293	2
costu	3825	1293	2
NN VBZ VBG in NN	3826	1292	1
d a b	3827	1292	2
VBP at the	3828	1292	1
The NNS VBP VBG NNS	3829	1291	1
g fro	3830	1290	2
on the NN NN	3831	1290	2
NN with a JJ NN	3832	1290	2
n ani	3833	1289	1
re of	3834	1289	2
NNS VBP on the	3835	1289	1
NN VBD the	3836	1288	2
to NN .	3837	1288	1
 hot 	3838	1288	2
derly	3839	1288	2
r a t	3840	1287	1
s a l	3841	1286	2
START The NN VBZ the	3842	1286	1
The NN VBZ the	3843	1286	1
isten	3844	1286	2
liste	3845	1285	2
NNS VBP NNS .	3846	1284	1
ake a	3847	1283	1
es at	3848	1283	1
VBZ VBG JJ to	3849	1283	1
oving	3850	1281	2
tch a	3851	1280	2
lderl	3852	1280	2
 a mu	3853	1280	2
NN VBG on a	3854	1278	2
sic .	3855	1278	1
rts .	3856	1277	1
g chi	3857	1277	2
appy 	3858	1277	1
e has	3859	1276	2
can	3860	1276	2
r dog	3861	1275	2
JJ NN NN VBZ	3862	1275	2
 open	3863	1274	2
hocke	3864	1274	2
ng cl	3865	1274	2
VBZ a NN NN .	3866	1274	1
boy p	3867	1273	1
up a 	3868	1273	1
ack s	3869	1273	2
a NN of NNS .	3870	1273	1
h in 	3871	1273	1
 elde	3872	1271	2
horts	3873	1271	2
f his	3874	1270	3
 kick	3875	1269	2
re a 	3876	1269	2
adies	3877	1269	2
 a sn	3878	1268	2
to his	3879	1268	2
A sma	3880	1268	1
NN with NN	3881	1268	1
VBN RB	3882	1268	2
irst 	3883	1268	2
where	3884	1268	3
ican 	3885	1267	4
rican	3886	1267	4
that VBZ	3887	1266	2
 , an	3888	1266	2
laugh	3889	1266	2
 push	3890	1265	2
 a de	3891	1265	2
The NNS VBD	3892	1265	2
VBP VBG JJ NNS	3893	1265	1
START The NNS VBD	3894	1264	1
ll ga	3895	1264	1
NN VBZ VBG RP the	3896	1263	1
ple r	3897	1263	2
An JJ NN VBZ VBG	3898	1263	1
NNS NN .	3899	1263	1
ddler	3900	1263	2
oddle	3901	1263	2
A NN VBZ a JJ	3902	1263	1
nd on	3903	1262	2
alls 	3904	1261	2
with the NN	3905	1261	2
hill 	3906	1260	2
s som	3907	1259	2
a mar	3908	1259	2
irl a	3909	1259	1
VBZ VBG RP a	3910	1259	1
through the NN .	3911	1259	1
ies .	3912	1258	1
A NN VBZ on the	3913	1258	1
first	3914	1258	2
t a r	3915	1258	1
a NN VBZ a	3916	1257	1
ll of	3917	1257	2
s off	3918	1257	2
e ban	3919	1256	2
START NNP NNS VBP	3920	1256	1
o cat	3921	1255	2
e bas	3922	1254	2
 midd	3923	1254	2
 laug	3924	1254	2
oks a	3925	1253	1
k at 	3926	1253	2
movie	3927	1253	2
 firs	3928	1252	2
g off	3929	1252	1
NN VBZ VBG an NN	3930	1252	1
rest 	3931	1252	2
e enj	3932	1252	1
oy in	3933	1252	2
ional	3934	1252	2
lothi	3935	1250	2
ed on	3936	1250	2
he da	3937	1248	2
VBG NN on	3938	1248	1
Kids 	3939	1248	1
 Kids	3940	1248	1
he ph	3941	1248	2
a shi	3942	1247	2
NNS and a	3943	1247	2
VBZ VBG JJ NNS	3944	1247	1
JJ NN VBZ JJ	3945	1246	2
nds i	3946	1246	1
 hock	3947	1246	2
nd wh	3948	1245	2
a swi	3949	1245	2
a cam	3950	1245	2
n tak	3951	1244	1
ire .	3952	1244	1
NN after	3953	1243	2
NN VBZ JJ NN	3954	1243	1
ickin	3955	1243	2
 dark	3956	1242	2
middl	3957	1242	2
ers w	3958	1242	2
NNS at the NN	3959	1241	1
hicle	3960	1241	2
he ol	3961	1241	2
or he	3962	1240	2
ree w	3963	1239	1
vent 	3964	1239	2
 clos	3965	1239	2
START a NN NN	3966	1239	1
epare	3967	1237	2
ehicl	3968	1237	2
h a c	3969	1236	1
jump 	3970	1236	2
Two NNS VBP in	3971	1235	1
eater	3972	1235	2
bles 	3973	1234	2
re sh	3974	1234	1
s par	3975	1234	2
 on .	3976	1234	1
to VB the NN .	3977	1233	1
des a	3978	1233	1
e his	3979	1233	2
er wo	3980	1233	2
le an	3981	1233	1
JJ NN VBZ on	3982	1232	2
START Two NNS VBP in	3983	1232	1
en we	3984	1231	2
 A ta	3985	1231	1
a ska	3986	1230	2
ssion	3987	1230	2
 daug	3988	1230	2
 bear	3989	1230	2
NNS in JJ	3990	1230	2
VBZ VBG for a	3991	1230	1
VBG for the NN	3992	1228	1
NN NN with	3993	1228	2
 eat 	3994	1228	1
to an	3995	1227	2
y fro	3996	1227	2
he di	3997	1226	2
vehic	3998	1226	2
 a hi	3999	1226	2
arade	4000	1226	2
NN VB	4001	1226	2
toddl	4002	1226	2
a bri	4003	1226	2
 todd	4004	1226	2
lace 	4005	1226	2
VBN to	4006	1226	2
s fri	4007	1226	2
an re	4008	1225	1
g mus	4009	1225	2
 vehi	4010	1224	2
how	4011	1224	2
en is	4012	1223	1
RB of	4013	1223	2
ack d	4014	1223	2
e san	4015	1222	2
n ins	4016	1221	1
f a s	4017	1221	2
all o	4018	1220	1
START the NNS VBP VBG	4019	1220	1
owd o	4020	1220	1
 how 	4021	1220	2
VBG VBG	4022	1220	2
NN for the	4023	1219	1
to he	4024	1219	2
The NN NNS	4025	1217	1
NNS VBP VBG their	4026	1217	1
RT Bo	4027	1217	1
START The NN NNS	4028	1217	1
re se	4029	1217	2
There VBZ a JJ	4030	1216	1
e cre	4031	1216	2
movin	4032	1216	1
A cro	4033	1215	1
START There VBZ a JJ	4034	1215	1
RT ma	4035	1215	1
VBZ the NN .	4036	1215	1
into the NN .	4037	1215	1
a hat	4038	1214	2
VB to	4039	1213	2
 run 	4040	1212	2
ow to	4041	1212	1
parad	4042	1212	2
VBP for	4043	1211	1
START A NN VBG NN	4044	1211	1
re ne	4045	1211	2
A NN VBG NN	4046	1211	1
VB his	4047	1211	2
with JJ NNS	4048	1210	2
JJS	4049	1210	2
VBP VBG at a NN	4050	1210	1
with her NN	4051	1210	2
eam .	4052	1209	1
iker 	4053	1209	2
VBZ a NN on	4054	1209	2
bus .	4055	1207	1
NNS VBD VBG	4056	1207	2
t out	4057	1207	1
Two NNS VBP VBG a	4058	1205	1
a NN VBP VBG	4059	1205	2
 audi	4060	1205	2
 as a	4061	1204	2
m is 	4062	1204	2
NN on a JJ	4063	1203	2
s a h	4064	1203	2
ed wi	4065	1203	2
man f	4066	1203	1
 A bi	4067	1203	1
chase	4068	1202	2
START A NN VBZ the	4069	1202	1
A NN VBZ the	4070	1202	1
NN RP	4071	1202	1
VBP in the NN .	4072	1201	1
 pull	4073	1201	2
of wo	4074	1200	1
 pick	4075	1200	2
VBZ VBG at the NN	4076	1200	1
NN VBZ VBG RP a	4077	1200	1
chine	4078	1199	2
START A NN VBZ with	4079	1199	1
A NN VBZ with	4080	1199	1
START NNPS	4081	1199	1
VBZ VBG through	4082	1198	1
NN of JJ NNS	4083	1198	2
 a na	4084	1198	2
hrowi	4085	1198	2
tar .	4086	1197	1
RT Sh	4087	1197	1
wheel	4088	1196	2
 inte	4089	1196	2
in her NN	4090	1196	2
oss t	4091	1196	1
 cele	4092	1195	2
he de	4093	1195	1
NN VBZ VBG JJ to	4094	1195	1
a NN ,	4095	1194	3
is le	4096	1194	2
eir c	4097	1193	2
w to 	4098	1193	1
cover	4099	1192	2
One NN	4100	1191	1
he ta	4101	1191	2
VBG to VB the	4102	1191	1
stair	4103	1191	2
e bab	4104	1189	2
is an	4105	1189	1
START One NN	4106	1189	1
Two NNS VBP VBG in	4107	1188	1
VBZ by	4108	1188	1
nd he	4109	1187	2
by the NN .	4110	1187	1
s cli	4111	1187	1
re to	4112	1186	2
ts to	4113	1186	2
d up 	4114	1186	2
NN VBZ VBG JJ NNS	4115	1186	1
biker	4116	1186	2
is so	4117	1186	1
 fenc	4118	1186	2
es of	4119	1186	2
RP in	4120	1186	1
 fore	4121	1186	1
NN that VBZ	4122	1185	2
ice c	4123	1185	2
of hi	4124	1184	3
he th	4125	1184	2
 sun 	4126	1183	2
elebr	4127	1183	2
celeb	4128	1183	2
le ha	4129	1183	1
 swea	4130	1182	2
JJ NN VBZ VBG .	4131	1182	1
VBZ VBG RP the NN	4132	1182	1
close	4133	1181	2
NN for NN	4134	1181	1
e mar	4135	1181	2
ower 	4136	1181	2
VBG RP a NN .	4137	1181	1
dents	4138	1181	2
NN and JJ	4139	1180	2
 micr	4140	1180	2
er at	4141	1180	1
RB VBZ	4142	1180	2
ver t	4143	1180	2
micro	4144	1180	2
aves 	4145	1179	2
irl p	4146	1179	2
NN on his NN	4147	1179	2
count	4148	1178	2
o be 	4149	1178	2
ist i	4150	1177	1
around a	4151	1177	1
helme	4152	1177	2
an ou	4153	1177	1
rade 	4154	1176	2
NN who	4155	1176	2
T man	4156	1175	1
 helm	4157	1175	2
e off	4158	1174	2
The NN VBZ VBG at	4159	1174	1
g alo	4160	1174	1
 pupp	4161	1174	2
sweat	4162	1174	2
forme	4163	1174	2
in their	4164	1174	1
is su	4165	1173	2
n thi	4166	1172	1
VBG to a	4167	1172	2
shop 	4168	1172	2
yard 	4169	1172	2
NN a NN	4170	1172	2
efore	4171	1172	2
onal 	4172	1171	2
NN to VB .	4173	1171	1
n run	4174	1171	2
l on 	4175	1171	1
all w	4176	1171	2
o kid	4177	1171	2
is bu	4178	1170	1
her o	4179	1170	2
s hea	4180	1170	2
uys a	4181	1170	2
d her	4182	1170	2
cers 	4183	1170	2
n eat	4184	1169	1
s pai	4185	1169	2
RB at	4186	1169	1
 sad 	4187	1169	2
A fam	4188	1169	1
VBG NNS in	4189	1168	1
a NN in NN	4190	1168	2
cles 	4191	1168	2
ller 	4192	1167	2
elmet	4193	1167	2
mpute	4194	1167	2
 hang	4195	1166	2
ide w	4196	1166	1
 stai	4197	1165	2
NN of a JJ NN	4198	1165	1
ung c	4199	1164	2
ricks	4200	1164	1
ile h	4201	1163	1
befor	4202	1163	2
 befo	4203	1163	2
omput	4204	1162	2
VBG to the	4205	1162	1
puter	4206	1162	2
A bla	4207	1162	1
ults 	4208	1161	1
ocks 	4209	1161	2
NNS VBG JJ	4210	1161	2
START NNS in	4211	1160	1
enter	4212	1159	2
ats a	4213	1159	1
ladie	4214	1159	2
 ladi	4215	1159	2
rider	4216	1159	2
wards	4217	1159	1
compu	4218	1158	2
e jum	4219	1158	2
le ou	4220	1158	1
ue sh	4221	1157	1
eir p	4222	1157	2
The NN in the	4223	1157	1
START The NN in the	4224	1156	1
ments	4225	1156	2
t som	4226	1156	2
wd of	4227	1156	1
how t	4228	1155	2
a JJ NN in	4229	1155	2
cher 	4230	1154	3
NN VBZ VBG for a	4231	1154	1
an 's	4232	1154	2
 drum	4233	1154	2
with his NN .	4234	1154	1
wo ki	4235	1153	2
VBP to VB	4236	1153	2
e boa	4237	1153	2
e fie	4238	1152	2
VBP near	4239	1151	1
JJ NN VBZ VBG on	4240	1151	1
fore 	4241	1151	2
ite .	4242	1150	1
JJ NN VBZ VBG NN	4243	1150	1
r an 	4244	1150	1
VBP VBG a NN NN	4245	1148	1
to ca	4246	1148	2
 fun 	4247	1148	1
ng sh	4248	1147	2
ars a	4249	1147	2
lled 	4250	1147	2
NN VBG on a NN	4251	1146	2
It is	4252	1146	1
 It i	4253	1146	1
VBD his	4254	1146	2
to go	4255	1146	1
s lea	4256	1145	1
JJ VBZ	4257	1145	2
VBD on	4258	1145	1
dler 	4259	1145	2
ead .	4260	1144	1
in it	4261	1144	4
irt a	4262	1144	2
e pre	4263	1144	2
JJ and JJ NN	4264	1142	2
boy h	4265	1141	2
its i	4266	1141	1
s asl	4267	1141	1
its NN	4268	1141	2
 on i	4269	1140	2
 stop	4270	1139	3
 Woma	4271	1139	1
A hum	4272	1139	1
one w	4273	1139	2
NN VBZ her NN	4274	1139	2
Woman	4275	1139	1
ally 	4276	1139	3
ares 	4277	1138	2
ile o	4278	1136	1
NNPS VBP	4279	1136	1
re ch	4280	1136	1
owers	4281	1136	2
START NN NNS	4282	1135	1
mers 	4283	1135	2
VBG the JJ	4284	1135	1
to pl	4285	1135	1
e was	4286	1134	2
match	4287	1133	2
VBZ VBG with a NN	4288	1133	1
a NN NN VBZ	4289	1133	1
NN to the	4290	1133	2
 four	4291	1131	1
rses 	4292	1131	2
y str	4293	1131	2
a roc	4294	1130	2
rack 	4295	1129	2
 in r	4296	1129	2
A NN VBG a JJ	4297	1129	1
e mou	4298	1128	2
ch a 	4299	1128	2
he cl	4300	1128	2
wner 	4301	1128	2
flyin	4302	1128	2
for her	4303	1128	2
o is 	4304	1128	2
 flyi	4305	1127	2
 matc	4306	1127	2
A NN VBZ his NN	4307	1127	1
dog s	4308	1126	2
ple t	4309	1125	1
ng fu	4310	1125	1
A bab	4311	1125	1
ple d	4312	1125	1
over a NN	4313	1125	1
 wedd	4314	1125	2
top o	4315	1125	2
NN in the JJ	4316	1124	2
weddi	4317	1124	2
VBG an NN .	4318	1124	1
e fri	4319	1124	2
ridge	4320	1123	2
s lay	4321	1123	1
prese	4322	1122	3
VBP at the NN	4323	1122	1
a sma	4324	1122	2
his l	4325	1121	2
T a p	4326	1121	1
NN on a JJ NN	4327	1121	2
a NN with a NN	4328	1121	2
NNS VBP on the NN	4329	1121	1
en st	4330	1120	1
VBG NN NNS .	4331	1120	1
man j	4332	1120	1
ed an	4333	1120	2
enage	4334	1120	2
g soc	4335	1119	2
A NN NNS	4336	1119	1
 mach	4337	1119	2
man '	4338	1119	2
START A NN NNS	4339	1119	1
o go 	4340	1119	1
the VBG	4341	1119	2
eenag	4342	1119	2
lebra	4343	1118	2
s ska	4344	1118	1
a VBG NN .	4345	1118	1
p on 	4346	1117	2
he so	4347	1117	2
ds on	4348	1117	1
n dri	4349	1117	1
dults	4350	1116	1
petin	4351	1116	2
s dog	4352	1116	2
JJ NN VBZ VBG in	4353	1115	1
ebrat	4354	1115	1
VBG their NNS	4355	1115	2
no NNS	4356	1115	2
ART s	4357	1115	1
NNS VBP VBG with	4358	1113	1
er ch	4359	1112	2
